Date,EUSTN_VV,FINCH_VV,MORLY_VV,RISEH_VV,RDMER_VV,ELMST_VV,EUSTN_NDVI,FINCH_NDVI,MORLY_NDVI,RISEH_NDVI,RDMER_NDVI,ELMST_NDVI,EUSTN_VWC,EUSTN_P,EUSTN_PE,FINCH_VWC,FINCH_P,FINCH_PE,MORLY_VWC,MORLY_P,MORLY_PE,RDMER_VWC,RDMER_P,RDMER_PE,RISEH_VWC,RISEH_P,RISEH_PE,ELMST_VWC,ELMST_P,ELMST_PE
25/08/2019,0.025068289,0.058762882,0.068641774,0.034668196,0.037446383,0.050156225,1.007377563,0.692581057,1.358300664,0.737115839,0.308518395,0.308518395,4.3,0,4.6,18.4,0,4.1,14.5,0,5,,,3,27.5,0,4.8,31,0,5.1
28/08/2019,0.031610314,0.087425292,0.094492443,0.042604029,0.018674554,0.045716114,0.552399726,0.428823825,0.146385615,0.07239819,0.387398942,0.387398942,3.6,0.3,3.2,17.9,1,3.4,13,0.2,3,,,3,30.7,2.8,2.3,30.4,1.1,3.2
31/08/2019,0.019825809,0.049691066,0.072529703,0.044821586,0.024780106,0.038858213,0.552399726,0.428823825,0.146385615,0.07239819,0.387398942,0.387398942,3,0.1,3.1,17.1,0,2.6,11.4,0,3,,,3,29.1,2.1,2.8,28.5,0,3.5
03/09/2019,0.036472034,0.072060838,0.08940541,0.033611808,0.018049525,0.035256349,0.197164037,0.679020982,1.397382336,0.771451166,0.421199771,0.421199771,2.3,0.4,3.4,16.8,0,3.4,12.6,0,3.3,,,3,29.3,0.3,3.6,28.6,0,3.5
06/09/2019,0.038785543,0.073721938,0.084652677,0.042326037,0.054791026,0.050393727,0.197164037,0.679020982,1.397382336,0.771451166,0.421199771,0.421199771,4.1,2.7,1.6,17.2,0,1.6,12.7,1.8,1.5,,,3,26.4,0,2.2,31.2,1.1,1.8
09/09/2019,0.031510398,0.072595127,0.104637519,0.027983235,0.016876267,0.031443402,0.101895735,0.0616807,0.064822237,0.073607157,0.081350938,0.081350938,3.8,0.5,1.2,16.1,0,1.1,12.4,0,1.1,,,3,24.7,1.7,1.1,30.1,3.8,0.9
12/09/2019,0.019459734,0.056173518,0.060522333,0.044747069,0.033099093,0.038562551,0.82028586,0.806634882,1.16062739,0.437694704,0.533400467,0.533400467,3.2,0.2,3.2,15.8,0,2.8,11.8,0,2.6,,,3,26.2,0.1,2.8,31.5,0,3
15/09/2019,0.026101377,0.057293355,0.077863425,0.035431661,0.018008918,0.043824621,0.82028586,0.806634882,1.16062739,0.437694704,0.533400467,0.533400467,2.4,0.3,2.8,15.6,0.7,2.4,11.8,1.1,2.5,,,3,26.6,10.7,1.6,29.6,0,3.1
18/09/2019,0.018975183,0.046515711,0.073629923,0.050589614,0.028069794,0.047994584,0.658682585,0.853369675,1.420285064,0.777477477,0.460760243,0.460760243,2.9,0.5,2.3,16.6,0,2.4,12.7,0,2.1,,,3,29.4,0,2.2,29.8,0,2.2
21/09/2019,0.022168126,0.07197094,0.106083505,0.041783437,0.024627602,0.034944534,0.658682585,0.853369675,1.420285064,0.777477477,0.460760243,0.460760243,1.8,0,3.1,14.9,0,3.2,10.3,0,3.3,,,3,26.8,0,3.1,26.7,0,3
27/09/2019,0.044228055,0.12683022,0.115828902,0.042074081,0.038240261,0.209808812,0.175774237,0.033938628,0.093991791,-0.025988089,0.137541588,0.137541588,8.8,2.4,1.7,22.3,6.6,1.3,20.9,6.2,1.4,,,3,34.6,2.2,1.2,32.5,0,1.5
30/09/2019,0.033846747,0.09063518,0.125793114,0.054067384,0.070064552,0.070925958,0.175774237,0.033938628,0.093991791,-0.025988089,0.137541588,0.137541588,14.1,14.2,1.5,26.2,15,1.4,24.3,13.9,1.6,,,3,37.8,8.1,1.3,36.3,18.2,1.7
03/10/2019,0.025891643,0.187967777,0.1571666,0.033528116,0.023650236,0.171207801,0.720463691,0.042561651,0.181028526,0.173564325,0.591566804,0.591566804,14.2,2.4,1.3,23.4,5.6,1.2,23.9,1.8,1.2,,,3,34.4,5.2,1,36.2,2.2,1.2
06/10/2019,0.043592259,0.099105723,0.087636568,0.049311981,0.082941681,0.167648092,0.720463691,0.042561651,0.181028526,0.173564325,0.591566804,0.591566804,19.6,34.1,0.4,27.5,23.1,0.5,27.9,51.6,0.3,,,3,37.4,9.4,0.9,42.6,33.2,0.6
09/10/2019,0.043344948,0.140360489,0.178952903,0.045972887,0.042785861,0.304635346,1.233360149,1.162930192,0.482679912,0.415141019,0.635406235,0.635406235,16.6,2.9,1.6,23.7,0.3,1.5,25,0.3,1.3,,,3,33.1,0,1.6,36.6,0,1.5
12/10/2019,0.032249589,0.096989378,0.112176999,0.048780583,0.047916092,0.155754358,0.026654634,0.038284739,0.045076193,0.013100437,-0.00119888,-0.00119888,18.2,5.3,0.7,26.8,1.3,0.8,26.7,3.3,0.7,,,3,36.2,0,0.9,42.5,6,0.6
15/10/2019,0.055011589,0.168945104,0.181329563,0.04869125,0.059905045,0.237864748,0.026654634,0.038284739,0.045076193,0.013100437,-0.00119888,-0.00119888,17.9,0.3,0.7,25.3,0,0.6,26.1,0,0.5,,,3,37.9,1.4,0.6,41.6,0,1
18/10/2019,0.03782605,0.099523656,0.109800547,0.053125937,0.044406023,0.177695304,1.347027077,1.278662968,0.270959939,0.617131733,0.172299494,0.172299494,16.6,0,1.2,26.7,4.2,1.1,26.6,9.1,1.2,,,3,36.5,1.8,1.3,41.2,0,1.2
21/10/2019,0.036082208,0.137961924,0.182909697,0.039307646,0.056444373,0.189296752,1.347027077,1.278662968,0.270959939,0.617131733,0.172299494,0.172299494,16.7,0,0.5,24.9,0.4,0.8,24.9,1,0.4,,,3,34.3,1,0.8,39.3,0,0.6
24/10/2019,0.042771965,0.093899079,0.099241816,0.057384558,0.064879283,0.167992428,0.005526584,-0.002381763,-0.026529055,0.053147997,-0.003005454,-0.003005454,17.7,0,0.3,24.5,3,0.2,26.9,4.3,0.3,,,3,36.3,8.2,0.3,43.7,0,0.2
27/10/2019,0.033479858,0.157116696,0.170851231,0.044994943,0.032872178,0.272128552,0.820268179,0.613111098,0.590721127,0.787790698,0.402208793,0.402208793,19,0,1.3,27.7,0,1.1,27.5,0,1.1,,,3,42.3,0,1.3,44.1,0,1
30/10/2019,0.027169095,0.085252866,0.09771432,0.043442357,0.027728684,0.115103692,0.820268179,0.613111098,0.590721127,0.787790698,0.402208793,0.402208793,16.7,0,0.9,23.9,0,0.9,24.3,0,0.9,,,3,36.5,0.3,1,38.7,0,0.9
02/11/2019,0.044264823,0.140546232,0.170525104,0.054581769,0.09420459,0.298441201,0.738811097,0.699246548,-0.022112977,0.729038154,0.256240317,0.256240317,17.7,0,1,27,4,0.9,25.7,2.6,0.7,,,3,37.7,4.2,0.5,41.5,0,0.9
05/11/2019,0.029208135,0.099823713,0.079513617,0.068876617,0.058993243,0.133774564,0.738811097,0.699246548,-0.022112977,0.729038154,0.256240317,0.256240317,17.5,0,0.7,26.3,1.1,0.7,26.4,1.1,0.6,,,3,39,2.1,0.3,43.1,0,0.7
08/11/2019,0.040329177,0.156140357,0.152631447,0.068438716,0.043739341,0.217709482,-0.016764706,0.017618094,0.251186741,0.861948667,0.16474702,0.16474702,17.7,0,0.6,26.9,6.1,0.5,25.8,1.7,0.5,,,3,40.8,5.9,0.6,42.8,0,0.3
11/11/2019,0.033843912,0.070689894,0.104930624,0.064731389,0.090942428,0.232904091,1.340358901,1.388188332,0.690674676,0.223502304,0.44594565,0.44594565,20.9,0,0.7,27.4,14.6,0.8,26.9,10.4,0.4,,,3,39.4,12.9,0.8,44.8,0,0.7
14/11/2019,0.051522292,0.14522177,0.204881027,0.071513414,0.082622707,0.451033503,1.340358901,1.388188332,0.690674676,0.223502304,0.44594565,0.44594565,19.8,0,0.5,26.5,8.1,0.5,24.9,11.5,0.3,,,3,36.1,13.4,0.3,41.7,0,0.6
17/11/2019,0.037063647,0.105742775,0.091038175,0.086289994,0.070952781,0.143927202,1.553477943,0.029072547,0.723498316,0.777722278,0.454407588,0.454407588,18.7,0,0.3,26.7,0.6,0.4,26.4,0.1,0.2,,,3,39.1,2.4,0.3,41.6,0,0.3
20/11/2019,0.043009233,0.113157213,0.147859901,0.049076587,0.076237142,0.376243472,1.553477943,0.029072547,0.723498316,0.777722278,0.454407588,0.454407588,18.1,0,0.6,25.2,0,0.4,26,0,0.4,,,3,37.1,0,0.4,39.6,0,0.6
23/11/2019,0.033596583,0.072401449,0.111515671,0.068360321,0.052100237,0.253447175,0.0585498,0.095730779,0.046793229,0.01951508,0.05785209,0.05785209,16.3,1.1,0.3,24.4,1.6,0.3,23,0.7,0.3,,,3,35.1,5.8,0.2,41.8,2.5,0.4
26/11/2019,0.042874228,0.173107907,0.165245667,0.074529834,0.114271559,0.320278913,0.019707047,0.021212195,0.070344591,0.058091286,0.095159274,0.095159274,17.7,0.2,0.3,27.5,1.2,0.3,27,0.5,0.2,,,3,40.4,0.8,0.3,47.2,1.2,0.2
29/11/2019,0.027649585,0.087125629,0.114334911,0.075176135,0.081968218,0.194359452,0.019707047,0.021212195,0.070344591,0.058091286,0.095159274,0.095159274,20,0,0.6,27.4,0,0.4,29.8,0,0.4,,,3,39.4,0,0.3,45.5,0,0.4
02/12/2019,0.030927565,0.131002232,0.094738707,0.04780269,0.036573332,0.20246999,0.509139862,0.107195631,0.32600023,0.785082174,0.341715328,0.341715328,19.6,0,0.5,27.9,0,0.5,29,0,0.5,,,3,40.2,0,0.4,45,0,0.4
05/12/2019,0.038024109,0.084769033,0.081053719,0.089700937,0.054864485,0.257464588,0.509139862,0.107195631,0.32600023,0.785082174,0.341715328,0.341715328,17.9,0.8,0.6,27.8,1.2,0.4,28.6,0.8,0.4,,,3,40.5,0.1,0.5,47.2,0.2,0.4
08/12/2019,0.045368873,0.167361498,0.276696652,0.073356494,0.090930752,0.356427401,1.451231145,1.054110957,0.640190952,0.63908046,0.416276095,0.416276095,19.8,2.9,1.1,28,4.1,1.1,29.9,3.7,0.8,,,3,39.9,2,1.1,45,2.2,1.1
11/12/2019,0.02482133,0.103174284,0.166324109,0.090424515,0.077386677,0.23818852,0.157783622,0.119943183,0.675192638,0.204767986,0.125762808,0.125762808,19.7,0,0.4,27.5,0.6,0.5,30,0,0.3,,,3,42.5,2.5,0.4,45.8,0,0.3
14/12/2019,0.036248412,0.16441156,0.199784696,0.061084196,0.071481317,0.391656637,0.157783622,0.119943183,0.675192638,0.204767986,0.125762808,0.125762808,18.5,0.8,0.7,25.7,1.4,0.8,26.9,0.4,0.4,,,3,36.5,3.8,0.7,42.5,4.6,0.7
17/12/2019,0.036442168,0.097886339,0.108575925,0.06310311,0.082652822,0.237422884,0.480683763,0.142095169,0.217537671,0.034789644,0.213022538,0.213022538,18.6,4.3,0.2,26.5,2,0.2,28.2,5.5,0.2,,,3,35.2,0,0.1,43.8,9.1,0.2
20/12/2019,0.055232286,0.14918986,0.2606287,0.079837665,0.148113012,0.389979899,0.480683763,0.142095169,0.217537671,0.034789644,0.213022538,0.213022538,21.6,20.5,0.3,26.7,26.4,0.2,30.9,17.8,0.2,,,3,39.1,17,0.1,46,18.7,0.2
23/12/2019,0.028780658,0.105873719,0.13103731,0.083784766,0.083393961,0.263475984,1.507776222,1.169126586,0.763017307,0.085185185,0.525338869,0.525338869,18.8,0,0.5,26.4,0.2,0.5,28.3,0,0.3,,,3,38.8,0,0.6,44.5,0,0.5
26/12/2019,0.031731088,0.144736081,0.169997945,0.08071439,0.080182657,0.348597705,0.007597513,0.036836743,0.075181984,0.086727989,0.117219351,0.117219351,19.7,3.6,0.3,26.6,5.7,0.3,29.5,5.8,0.2,,,3,41.3,3.2,0.2,46.2,3,0.3
29/12/2019,0.026713837,0.09661907,0.116556987,0.076772362,0.09691146,0.325453788,0.007597513,0.036836743,0.075181984,0.086727989,0.117219351,0.117219351,18.6,0,0.4,27.1,0,0.4,29.4,0,0.3,,,3,38.7,0,0.3,45.4,0,0.3
01/01/2020,0.045568805,0.156412095,0.224039331,0.076195478,0.07922104,0.329674006,0.303602738,0,0.78865833,0.058796403,0.497882465,0.497882465,17.7,0,0.3,26.8,0,0.4,27.7,0,0.2,,,3,38.5,0,0.3,46.1,0,0.3
04/01/2020,0.033761494,0.114970617,0.107444823,0.102184191,0.071949154,0.333721042,0.303602738,0,0.78865833,0.058796403,0.497882465,0.497882465,20.3,0,0.6,27.8,0,0.6,29.4,0.2,0.3,,,3,38.5,0,0.7,47.5,0,0.5
07/01/2020,0.02951766,0.174491674,0.175939605,0.064476565,0.079504132,0.320926666,0.012450988,0.038060087,0.163867863,0.013395457,0.111462633,0.111462633,18.3,0,0.6,26.6,0.2,0.5,27.1,0,0.5,,,3,36.1,0.2,0.6,43.4,0,0.4
10/01/2020,0.015553752,0.084355116,0.103741147,0.067114055,0.065388396,0.302733958,0.132963547,1.175287616,0.062759029,0.157950907,0.499346916,0.499346916,20,0.5,0.5,28.8,0,0.6,30.9,0.2,0.3,,,3,41.1,0,0.5,49.2,0.8,0.5
13/01/2020,0.042929757,0.110895999,0.202138856,0.087551758,0.099590383,0.320613444,0.132963547,1.175287616,0.062759029,0.157950907,0.499346916,0.499346916,19.7,4.2,0.7,28.7,4.4,0.7,30,3.1,0.5,,,3,42.7,2.6,0.5,47.9,3.4,0.6
16/01/2020,0.041659422,0.120093271,0.109275103,0.094613485,0.08124201,0.204710811,1.217520276,1.182114962,0.84247248,0.005006827,0.040135905,0.040135905,21.9,0.5,0.6,28.9,1.1,0.8,30.3,0.6,0.5,,,3,42.1,0.5,0.6,48.7,2.1,0.6
19/01/2020,0.050430305,0.135786742,0.130713031,0.06351018,0.054246541,0.244172171,1.217520276,1.182114962,0.84247248,0.005006827,0.040135905,0.040135905,20.2,0,0.6,28.4,0,0.5,29.5,0,0.4,,,3,42.3,0,0.5,49.8,0,0.5
22/01/2020,0.028189033,0.072879143,0.10786701,0.053854104,0.072254553,0.290723741,0.076481413,0.024720476,0.010123261,0.025226083,-0.039699201,-0.039699201,19.6,0.1,0.3,30,0,0.2,29.9,0.5,0.2,,,3,43.1,0,0.2,49.6,0.2,0.2
25/01/2020,0.036436245,0.105543718,0.150051594,0.080172643,0.077464066,0.44808659,0.31423652,0.488055951,0.416691235,0.691629956,0.289810935,0.289810935,19.4,0,0.3,28.3,0,0.4,28.6,0,0.2,,,3,40.5,0,0.3,47.4,0,0.3
28/01/2020,0.027186017,0.0785565,0.077688277,0.112469688,0.060942799,0.298082501,0.31423652,0.488055951,0.416691235,0.691629956,0.289810935,0.289810935,19.4,0.4,0.8,25.9,0,0.8,28.4,1.1,0.5,,,3,36.3,0,0.8,46.9,4.7,0.8
31/01/2020,0.040631846,0.171514839,0.146320358,0.071955375,0.073422715,0.387472391,1.599971296,1.215071303,1.045546273,0.509097151,0.835362106,0.835362106,18.1,0.1,0.6,27.7,0.7,0.4,28.8,0.6,0.5,,,3,39.6,0,0.6,47.5,0,0.5
03/02/2020,0.020026352,0.093302831,0.087281689,0.067636833,0.070499927,0.174866706,1.599971296,1.215071303,1.045546273,0.509097151,0.835362106,0.835362106,17.6,0,1,25.2,0,1,26.9,0,0.5,,,3,37.2,0,1.4,42.8,0,0.9
06/02/2020,0.034577273,0.157356799,0.119791463,0.063382052,0.041439954,0.223338336,1.643728514,1.203545814,1.032654781,0.676980198,0.860044578,0.860044578,18.2,0,0.9,26.4,0,0.7,27.9,0,0.7,,,3,38.1,0,0.6,42.6,0,0.8
09/02/2020,0.030105144,0.098632932,0.064526767,0.117747605,0.056980137,0.220439583,0.06481056,1.188008379,0.906577257,0.312693498,0.933798379,0.933798379,17.6,4.6,1.5,27.7,12.8,1.5,28.6,3.4,1,,,3,38.9,13.4,1.3,45.1,4.8,1.3
12/02/2020,0.030565919,0.131371751,0.107015409,0.062562779,0.044005197,0.17402038,0.06481056,1.188008379,0.906577257,0.312693498,0.933798379,0.933798379,18.1,0,1.3,25.5,0,1.3,27.1,0,0.9,,,3,37,0,1.3,40.9,0,1.2
15/02/2020,0.026269104,0.101834036,0.073857769,0.107384346,0.057400718,0.293014616,0.034822153,0.006510878,0.041483174,-0.006140351,0.053784627,0.053784627,19.6,0.8,1,28.3,2.3,1,30.4,1.2,0.8,,,3,43.1,7.4,0.8,47.2,1,0.8
18/02/2020,0.034735128,0.159164742,0.126662105,0.092100732,0.073771246,0.30869025,0.034822153,0.006510878,0.041483174,-0.006140351,0.053784627,0.053784627,20.8,2,1.1,28.5,3.8,1,27.7,1.7,0.9,,,3,42.7,0,1.1,46.6,0.3,1.1
21/02/2020,0.031647421,0.093211256,0.077878878,0.133725196,0.073618941,0.194752201,0.069388278,0.080705824,0.095413179,0.648844429,0.057981605,0.057981605,20,0,1.4,27.9,0,1.3,28.6,0,1.1,,,3,39.9,0,1.3,46.7,0,1.4
24/02/2020,0.035156794,0.153417706,0.119547799,0.079028629,0.077139348,0.337044805,-0.121605461,0.167500834,0.098372091,0.139784946,0.083573884,0.083573884,21.1,5,0.8,26.9,5.9,0.9,29.9,6.1,0.4,,,3,39.1,7.3,1.1,46.4,4,0.8
27/02/2020,0.025986928,0.077100858,0.059406996,0.154491201,0.073823273,0.225428954,-0.121605461,0.167500834,0.098372091,0.139784946,0.083573884,0.083573884,20.1,3.5,0.8,26.4,1.8,1.1,29.1,1.7,0.7,,,3,38.9,3.2,1.4,46.2,5.5,0.8
01/03/2020,0.054726243,0.158040494,0.124202318,0.087464839,0.07811258,0.333730102,0.243539854,0.294490948,0.602392033,0.537978657,0.524019167,0.524019167,20,0,1.7,27.6,0,1.6,30.5,0,1.5,,,3,40.5,0,1.7,48,0,1.8
04/03/2020,0.031733397,0.101923175,0.058749568,0.129364416,0.090344816,0.282912731,0.243539854,0.294490948,0.602392033,0.537978657,0.524019167,0.524019167,20.4,1.2,1,26.9,0.9,1,30.5,1.2,1.2,,,3,40.3,0,0.9,46.9,1,1
07/03/2020,0.038557108,0.116963588,0.078660496,0.051090132,0.034111507,0.171019524,0.280958917,0.289470689,0.55876012,0.202450032,0.615601999,0.615601999,18.9,0,1.2,26.4,0,1,28.5,0,1,,,3,38.3,0,1.4,45.1,0,1.1
10/03/2020,0.061448324,0.103577249,0.088077292,0.100316122,0.089103542,0.172560781,0.749284292,1.023832613,-0.088004402,0.742555235,1.310000202,1.310000202,19.9,3.8,1.4,26.5,0.9,1.4,28,0.4,1.1,,,3,37,0,1.8,46.4,0.2,1.5
13/03/2020,0.05174917,0.10035342,0.093538329,0.065487139,0.049698666,0.144892067,0.749284292,1.023832613,-0.088004402,0.742555235,1.310000202,1.310000202,18.5,0,1.3,25.3,0,1.3,27.6,0,0.9,,,3,37.9,0.3,1.5,44.1,0,1.4
16/03/2020,0.035187393,0.079296023,0.049360976,0.073795043,0.058594201,0.156973496,1.320237443,0.821896682,0.428670205,0.014966741,0.735755112,0.735755112,18.9,0,1.2,26,0,1.2,26.2,0,1.1,,,3,37.7,0,1.6,46,0,1.1
19/03/2020,0.050350387,0.18517673,0.122674078,0.066643864,0.099254698,0.180224419,1.320237443,0.821896682,0.428670205,0.014966741,0.735755112,0.735755112,18.3,0,1.1,25.9,0,1.3,26.8,0,1.1,,,3,40.6,0,1.3,43.9,0,0.9
22/03/2020,0.022581268,0.070655905,0.040332116,0.05783594,0.034763128,0.071701325,1.508848413,0.826992738,0.635981185,0.698919991,1.560568102,1.560568102,16.6,0,1.9,23.8,0,2.1,23.6,0,2,,,3,35.8,0,1.7,38,0,2
25/03/2020,0.030051233,0.061290067,0.052963685,0.041750077,0.023905113,0.082147941,1.400489888,0.862852283,0.536727924,0.740306583,1.108512819,1.108512819,15.1,0,2.5,22.5,0,2.4,22,0,2.5,,,3,36,0,2.6,35.7,0,2.5
28/03/2020,0.024792474,0.051323615,0.032709144,0.051300116,0.058016226,0.058405057,1.400489888,0.862852283,0.536727924,0.740306583,1.108512819,1.108512819,13.4,0.2,1.9,21.6,0.1,2.1,22.1,0.2,1.9,,,3,33.6,0,1.7,34.9,0.1,1.9
31/03/2020,0.031901617,0.076818667,0.055315889,0.035424769,0.052527964,0.129179478,0.138674559,0.125639091,0.095363302,0.032348805,0.090481409,0.090481409,13.3,0,2,20.7,0,2.2,21.5,0,2.2,,,3,32.4,0,1.5,34.7,0,1.5
03/04/2020,0.02797078,0.054889876,0.022222467,0.046847619,0.054320827,0.046658151,0.138674559,0.125639091,0.095363302,0.032348805,0.090481409,0.090481409,11.6,0,2,19.3,0,1.9,21.3,0,1.7,,,3,31,0,1.3,32.7,0,2
06/04/2020,0.036717188,0.057532515,0.048777577,0.050597094,0.042870142,0.092151657,0.017194353,-0.022653343,0.25524599,0.799363057,0.205262196,0.205262196,10.6,0.2,2,17.9,0,2.8,19.9,0.2,1.6,,,3,28.9,0.3,2.9,31.5,0,2.4
09/04/2020,0.021452354,0.05011132,0.030416975,0.052871604,0.067894943,0.05775753,1.423800441,0.802917315,0.304383301,0.754976401,1.147571176,1.147571176,9,0,3.1,17.8,0,2.9,19.3,0,2.9,,,3,26.7,0,2,30.9,0,3.6
12/04/2020,0.026448641,0.05592129,0.03507835,0.03416298,0.059565082,0.077252775,1.423800441,0.802917315,0.304383301,0.754976401,1.147571176,1.147571176,8,1.6,3.6,17.2,0.9,3.1,18,0.2,2.9,,,3,25.2,0.3,2.8,30,3.7,3.3
15/04/2020,0.029867565,0.047901109,0.027731707,0.040828403,0.052331157,0.049456596,1.450859868,1.057693113,0.395967462,0.824274622,1.248228378,1.248228378,6.4,0,3.2,16.4,0,2.8,16.6,0,3.1,,,3,23,0,3.4,29.1,0,3.1
18/04/2020,0.043773692,0.067628816,0.100498199,0.02920226,0.083839685,0.133727193,1.450859868,1.057693113,0.395967462,0.824274622,1.248228378,1.248228378,6.1,0.8,1.3,15.9,1.2,1.7,17.1,0.4,1,,,3,22.4,0.3,1.6,27.9,0.3,1.4
21/04/2020,0.022961818,0.040953796,0.032094695,0.050963283,0.042781256,0.051245984,1.448370371,0.961019475,0.315737083,0.851749358,1.119927764,1.119927764,5,0,3.4,15.3,0,3.6,15.8,0,3.2,,,3,21.4,0,3.1,26.4,0,3.7
24/04/2020,0.028649507,0.054102063,0.030892979,0.040036157,0.05548986,0.089002535,1.296522101,1.052934588,0.522059505,0.723865135,0.630492584,0.630492584,4.3,0,3.4,15.2,0,3.3,14.9,0,3.1,,,3,20.2,0,3.4,25.8,0,3.1
27/04/2020,0.029786777,0.052113418,0.022991318,0.036256284,0.039042365,0.051452667,1.296522101,1.052934588,0.522059505,0.723865135,0.630492584,0.630492584,3.6,0,2.3,15.4,0,2.3,14,0,2.2,,,3,21,0,2.1,26.8,0,2.7
30/04/2020,0.043397009,0.120370515,0.287080556,0.034428943,0.106415763,0.206098586,0.66540779,0.4113855,0.311190365,0.399791449,0.420092072,0.420092072,12.5,12.3,2.2,23.1,10.1,1.7,23.5,12.2,2.1,,,3,24.4,0.9,1.9,35.7,8.7,2.1
03/05/2020,0.036702037,0.089591518,0.077648401,0.045555241,0.044568542,0.055947442,0.66540779,0.4113855,0.311190365,0.399791449,0.420092072,0.420092072,11.6,0,1.9,20.6,0,1.5,23,3.3,1.3,,,3,21.9,0,1.4,32.3,0,1.7
06/05/2020,0.028725933,0.085731506,0.134878144,0.033609029,0.048984803,0.081580549,1.483242185,1.243079899,0.264554032,0.904761905,0.472428829,0.472428829,8.9,0,3.6,18.2,0,3.5,20,0,3.3,,,3,22.1,0,3.5,29.4,0,3.4
09/05/2020,0.026451355,0.067778818,0.063728832,0.029401692,0.035834637,0.061716028,0.368924921,1.243007437,0.077934421,0.192773645,0.451350805,0.451350805,5.9,0,4.5,16.2,0,3.6,18.8,0,4,,,3,20.4,0,4,26.2,0,4.6
12/05/2020,0.023584375,0.05939512,0.075231872,0.018942924,0.036781095,0.074531771,0.368924921,1.243007437,0.077934421,0.192773645,0.451350805,0.451350805,4.8,0,2.5,15.5,0,2.6,17.8,0,2.1,,,3,21.9,0,2.1,25.5,0,2.9
15/05/2020,0.028011892,0.047835689,0.054407969,0.030216621,0.032758355,0.072605677,0.095888844,0.048350451,0.081552347,0.147086915,-0.002431753,-0.002431753,4.1,0,3.7,14.9,0,3.6,16.2,0,3.4,,,3,20.6,0,3.8,25.1,0,4
18/05/2020,0.028671794,0.075526968,0.092612721,0.014516303,0.03727619,0.076314196,0.095888844,0.048350451,0.081552347,0.147086915,-0.002431753,-0.002431753,3.4,0,4.4,14.3,0,4.2,14.6,0,3.6,,,3,19.3,0,3.9,24.3,0,4.9
21/05/2020,0.020382594,0.057414256,0.053490583,0.019416675,0.029969795,0.038988974,-0.163749193,1.429819932,0.19622012,0.893322134,0.3976065,0.3976065,2.4,0,4.6,14.3,0,4.5,12.9,0,4.1,,,3,18.8,0,4.7,23.1,0,3.9
24/05/2020,0.031953946,0.064040236,0.070478752,0.010841845,0.027401514,0.054294955,0.451544414,1.123966244,0.199826207,0.414825374,0.364263448,0.364263448,1.9,0,3.3,13.1,0,3.5,11.5,0,2.8,,,3,17.7,0,2.5,21.8,0,3.3
27/05/2020,0.022538412,0.041230716,0.051865809,0.02012787,0.038785908,0.041745294,0.451544414,1.123966244,0.199826207,0.414825374,0.364263448,0.364263448,1.9,0,2.3,13,0,3.5,12.2,0,2.3,,,3,17.4,0,4.2,22.9,0,3.2
30/05/2020,0.027157627,0.038756024,0.093202487,0.020013265,0.035114571,0.039606333,0.885550075,1.423710721,0.22201037,0.76070901,0.394572918,0.394572918,1.2,0,5.1,13.2,0,5.2,10.4,0.1,4.6,,,3,16.8,0,4.8,21,0,5.2
02/06/2020,0.019181849,0.054485004,0.055795074,0.026403392,0.043490231,0.025328403,0.885550075,1.423710721,0.22201037,0.76070901,0.394572918,0.394572918,0.9,0.6,4.4,12.2,0,4.4,9.7,0,4.4,,,3,15.5,0,4.8,20,0,4.2
05/06/2020,0.037488312,0.067560099,0.102260366,0.038888972,0.065218814,0.038563993,0.781821611,0.00577417,0.526432088,0.760605457,0.460876904,0.460876904,3.5,7.9,2.1,16.1,8.2,2.5,11.4,4.5,2,,,3,19.1,8.2,2.5,21.7,6.3,2.5
08/06/2020,0.030542711,0.038235053,0.116202332,0.028558452,0.067169599,0.026204363,0.08402598,0.039028142,0.106243517,0.032956685,0.236308945,0.236308945,9.9,0,2.6,22.8,0,3.1,20.1,0.2,2.6,,,3,24.9,0,2.3,29.3,0.3,2.8
11/06/2020,0.051601488,0.090038896,0.246084496,0.038613282,0.169249922,0.056818116,0.08402598,0.039028142,0.106243517,0.032956685,0.236308945,0.236308945,14.1,8.5,1.9,25.5,7.8,2,21.8,8.1,1.7,,,3,28.3,3,1.2,36.2,0.5,2
14/06/2020,0.029304974,0.038028594,0.056109622,0.022295643,0.091824673,0.02448887,0.862909727,1.375379548,0.247488806,0.73050493,0.896275787,0.896275787,11,0,4.5,20.9,0.5,3.3,18.6,0,3,,,3,25,0,3.3,31.7,0,4.5
17/06/2020,0.029652968,0.058125958,0.209931299,0.046828397,0.143440247,0.032720283,0.862909727,1.375379548,0.247488806,0.73050493,0.896275787,0.896275787,7.2,0,2.7,21.6,2.4,2.9,14.4,0.2,3.2,,,3,26,0,3.2,28.6,4.7,2.5
20/06/2020,0.032201912,0.034597103,0.066403255,0.0247682,0.064801753,0.028545354,1.045919205,0.277032847,0.154186254,0.008524002,0.899098926,0.899098926,12.6,0,4.4,21.3,0,4,22.7,0,3.9,,,3,29.8,0,3.6,33.5,0,3.7
23/06/2020,0.027486732,0.047471616,0.069552131,0.025646187,0.048001077,0.032029122,1.201405199,1.58662068,0.373560598,0.578526841,0.920874169,0.920874169,9,0,5.7,20.6,0,5.1,17.3,0.7,5.2,,,3,26.3,0,5.8,29.5,0,5.2
